	ID006_1	ID007_1	ID008_1	ID009_1	ID010_1	ID011_1	ID012_1	ID013_1	ID014_1	ID015_1	ID016_1	ID017_1	ID018_1	ID019_1	ID020_1	ID021_1	ID022_1	ID023_1	ID024_1	ID025_1	ID026_1	ID027_1	ID028_1	ID029_1	ID030_1	ID031_1	ID032_1	ID033_1	ID034_1	ID035_1	ID036_1	NK02_1	NK04_1	NK01_1	NK03_1	ID037_1	ID038_1	ID039_1	ID040_1	ID041_1	ID042_1	ID043_1	ID044_1	ID045_1	ID046_1	ID047_1	ID048_1	ID049_1	ID050_1	ID051_1	ID052_1	ID053_1	ID054_1	ID055_1	ID056_1	ID057_1	ID058_1	ID059_1	ID060_1	ID061_1	ID062_1	ID063_1	ID064_1	ID065_1	ID066_1	ID067_1	ID068_1	ID069_1	NK06_1	NK05_1	ID006_2	ID007_2	ID008_2	ID009_2	ID010_2	ID011_2	ID012_2	ID013_2	ID014_2	ID015_2	ID016_2	ID017_2	ID018_2	ID019_2	ID020_2	ID021_2	ID022_2	ID023_2	ID024_2	ID025_2	ID026_2	ID027_2	ID028_2	ID029_2	ID030_2	ID031_2	ID032_2	ID033_2	ID034_2	ID035_2	ID036_2	NK02_2	NK03_2	NK04_2	ID038_2	ID039_2	ID040_2	ID041_2	ID043_2	ID044_2	ID045_2	ID046_2	ID047_2	ID048_2	ID049_2	ID050_2	ID051_2	ID052_2	ID053_2	ID054_2	ID055_2	ID056_2	ID058_2	ID059_2	ID060_2	ID061_2	ID062_2	ID063_2	ID064_2	ID065_2	ID066_2	ID067_2	ID068_2	ID069_2	NK05_2	NK06_2	ID037_2	ID057_2	NK08_2	ID006_3	ID007_3	ID008_3	ID009_3	ID010_3	ID011_3	ID012_3	ID013_3	ID014_3	ID015_3	ID016_3	ID017_3	ID018_3	ID019_3	ID020_3	ID022_3	ID023_3	ID024_3	ID025_3	ID026_3	ID027_3	ID028_3	ID029_3	ID030_3	ID031_3	ID032_3	ID033_3	ID034_3	ID035_3	ID036_3	NK02_3	NK03_3	NK04_3	ID037_3	ID038_3	ID039_3	ID040_3	ID041_3	ID042_3	ID043_3	ID044_3	ID045_3	ID046_3	ID047_3	ID048_3	ID049_3	ID050_3	ID051_3	ID052_3	ID053_3	ID054_3	ID055_3	ID056_3	ID057_3	ID058_3	ID059_3	ID060_3	ID061_3	ID062_3	ID063_3	ID064_3	ID065_3	ID066_3	ID067_3	ID068_3	ID069_3	NK05_3	NK08_3	ID006_4	ID007_4	ID008_4	ID009_4	ID010_4	ID011_4	ID012_4	ID013_4	ID014_4	ID015_4	ID016_4	ID017_4	ID018_4	ID019_4	ID020_4	ID021_4	ID022_4	ID023_4	ID024_4	ID025_4	ID026_4	ID027_4	ID028_4	ID029_4	ID030_4	ID031_4	ID032_4	ID033_4	ID034_4	ID035_4	ID036_4	NK02_4	NK03_4	NK04_4	NK01_4	ID037_4	ID038_4	ID039_4	ID040_4	ID041_4	ID042_4	ID043_4	ID044_4	ID045_4	ID046_4	ID047_4	ID048_4	ID049_4	ID050_4	ID051_4	ID052_4	ID053_4	ID054_4	ID055_4	ID056_4	ID057_4	ID058_4	ID059_4	ID060_4	ID061_4	ID062_4	ID063_4	ID064_4	ID065_4	ID066_4	ID067_4	ID068_4	ID069_4	NK05_4	NK06_4
seq72	0	0	323	0	1840	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	25796	31	14426	65	61	0	0	0	23982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5725	662	508	104	75	0	237	44	371	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	265	0	1523	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16035	27	13924	87	20	0	0	0	19143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6702	869	468	136	109	0	200	380	0	0	0	0	0	0	0	2	49	0	0	0	0	0	0	0	0	0	257	0	1089	15	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13820	213	20883	39	49	0	0	0	18494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5095	617	321	26	122	0	144	68	473	0	0	0	0	0	0	6	0	30	0	0	0	0	0	0	291	0	2312	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	19352	176	14138	83	32	0	0	0	30984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6519	1069	1091	103	109	0	329	55	512	0	17	0	0	0	0	11	0	58	0	0	0	0
seq73	132	0	71	67	69	26	12	0	133	24	0	0	47	90	0	0	42	33	18	0	1224	0	7	0	173	0	1874	19	29	0	2189	0	0	0	0	0	3	0	4	0	0	0	9818	0	112	0	5	0	441	178	2004	84	29105	82	16943	558	516	0	2608	278	1191	84	0	320	51	516	108	700	0	0	46	0	46	0	131	0	45	0	138	9	0	0	42	52	0	0	87	17	20	0	1452	6	0	0	192	0	950	37	27	0	1936	0	0	0	5	0	4	0	0	15369	21	172	0	20	0	1145	244	1794	1427	25069	21	18739	1934	0	2690	147	2527	175	0	340	157	723	528	1814	0	0	0	1578	0	0	4	84	28	143	0	0	0	143	27	0	0	50	0	29	69	43	45	0	801	32	0	0	558	0	1759	26	63	0	1791	0	0	0	0	33	0	10	0	9	0	8329	145	490	0	39	0	498	228	1816	1865	24170	90	13934	1055	0	0	1488	68	1837	311	0	257	81	379	345	1027	0	0	18	0	65	0	89	41	6	0	137	20	0	0	36	28	25	0	53	40	4	0	1245	0	13	0	120	0	977	36	21	0	1730	0	0	0	0	0	20	0	9	0	0	0	8582	145	293	0	0	0	507	111	1639	877	18090	75	10997	996	1803	0	2096	176	1228	233	0	314	80	586	474	1036	0	0
seq74	0	0	0	0	0	0	0	0	13	0	44914	8589	7134	3325	7781	121	36	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46316	5076	6860	2578	7511	254	58	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	47085	6451	4116	1151	5332	42	21	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	39866	9911	7316	3316	6988	140	21	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq75	52	88	2744	0	0	4	0	0	317	163	89	37	8	59	58	0	53451	1910	0	0	11193	18	10	0	215	48	249	0	0	0	434	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	200	76	43	0	0	0	0	0	2035	1119	21	0	0	3	0	114	0	58	21	238	0	0	43	19	3398	30	0	0	0	0	362	191	60	0	0	46	44	0	42782	1684	9	0	7213	33	0	0	115	51	143	0	7	0	330	0	0	0	4	0	0	0	27	62	0	0	0	0	0	252	63	33	29	8	0	0	2693	124	15	17	0	0	0	113	11	23	69	347	0	0	0	0	0	120	34	3610	4	0	0	0	0	410	158	56	0	7	0	34	54379	2094	0	0	8502	20	0	0	258	39	224	0	10	0	430	0	0	0	0	0	0	0	0	14	0	61	0	0	0	0	0	104	44	44	0	0	0	0	0	2362	116	15	0	7	0	0	84	6	51	63	378	0	0	64	21	2737	7	5	0	0	0	409	197	77	0	0	45	28	0	36956	3176	0	0	7829	41	9	2	125	18	211	0	18	0	289	0	0	0	0	0	0	0	0	0	24	6	33	0	0	0	0	0	114	90	46	77	0	0	0	0	2196	263	20	91	0	0	0	77	15	50	51	287	0	0
seq76	114	0	72	49	67	31	7	0	134	8	0	0	31	58	0	0	42	22	32	0	1206	0	8	0	131	0	1687	18	15	0	1861	0	0	0	0	0	0	0	0	0	0	0	9606	0	98	0	0	0	495	183	1774	79	27349	66	16575	511	516	0	2510	275	1201	102	0	317	36	552	108	763	0	0	52	0	40	0	104	0	38	0	104	4	0	0	25	50	0	0	74	15	18	0	1305	0	0	0	176	0	751	34	35	0	1736	0	0	0	0	0	4	0	0	15012	40	166	0	22	0	973	284	1474	1479	23510	28	18520	1774	0	2462	138	2387	167	0	313	164	616	483	1709	0	0	0	0	0	0	7	43	21	109	0	0	0	136	24	0	0	42	0	37	75	35	48	0	823	27	0	0	468	0	1673	27	48	0	1566	0	0	0	0	23	0	10	0	4	0	8260	119	473	0	35	0	469	192	1577	1675	22565	86	13288	1038	0	0	1410	48	1793	282	0	236	62	321	353	1045	0	0	13	0	51	0	85	35	8	0	136	21	0	0	28	22	32	0	64	23	7	0	1195	0	14	0	75	0	975	43	13	0	1536	0	0	0	0	0	17	0	10	0	4	0	8464	143	254	0	0	2	490	108	1504	833	17152	121	10706	895	1769	0	2015	194	1246	164	0	317	75	510	473	1002	0	0
seq77	0	0	0	0	0	0	0	0	8	0	41617	8746	7455	3597	8435	140	35	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41183	5166	6903	2665	7831	283	64	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	41137	6926	4480	1216	5972	46	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	35020	10026	7556	3397	7786	138	26	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq78	53	109	2773	0	0	4	0	0	318	172	65	43	16	71	60	0	52550	1832	0	0	10406	23	0	0	194	42	198	0	11	0	346	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	153	87	49	7	0	0	0	0	1908	1144	21	0	0	5	0	97	5	71	17	277	0	0	53	17	3271	26	0	0	0	0	326	204	58	0	0	22	45	0	42168	1665	0	0	6726	30	0	0	123	46	153	0	8	0	281	0	0	0	6	0	0	0	33	80	0	0	0	0	0	287	73	25	27	0	0	0	2650	118	18	13	0	0	0	109	14	37	58	361	0	0	0	0	0	109	23	3507	3	0	0	0	0	396	176	74	0	11	6	51	51931	2029	0	0	7870	25	17	0	263	39	196	0	0	0	326	0	0	0	0	0	0	0	0	16	0	78	0	0	0	0	0	122	47	42	0	0	0	0	0	2346	120	5	0	4	0	0	66	8	57	61	268	0	0	68	31	2950	13	0	0	0	0	387	202	76	0	9	39	38	0	35595	3148	8	0	7408	38	0	0	113	0	190	0	25	0	292	0	0	0	0	0	0	0	0	0	7	0	56	0	0	0	0	0	129	89	27	100	0	0	0	0	2200	264	17	95	0	0	2	70	0	52	56	243	0	0
seq79	70706	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	55374	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83057	121	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38110	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq80	113	1071	9959	264	4167	3494	183	247	5219	2416	0	0	0	0	0	0	0	0	3619	1074	179	0	377	505	2393	114	161	19	0	0	2505	0	0	0	0	0	15	0	0	0	0	0	1095	0	20	0	6871	8	25	35	356	57	1220	41	2795	569	115	0	3351	3204	0	0	0	13	0	52	0	17	0	0	46	990	6750	409	2982	0	114	277	4632	3066	0	0	0	4	0	0	8	0	5550	817	114	0	328	1296	1660	149	65	13	0	0	1820	0	0	0	22	0	3	0	0	2002	0	16	0	19735	9	15	81	375	197	901	19	2588	0	0	2753	2917	0	0	0	0	7	57	6	0	0	0	0	689	0	91	1142	10421	222	3399	2518	0	615	5179	2149	0	0	0	0	0	0	0	6881	1005	184	59	308	1256	3277	82	85	9	0	0	2224	0	0	0	0	85	8	0	0	0	0	1153	17	50	0	16692	11	11	34	399	0	1093	60	1980	529	165	0	2400	2796	0	0	0	14	6	47	0	24	0	0	61	963	7641	342	2289	6196	197	462	4607	2807	5	0	0	0	0	0	5	0	699	1681	195	0	249	1107	1946	105	94	18	0	0	2252	0	0	0	0	0	64	0	0	0	0	0	1716	0	26	0	10949	33	9	23	381	0	741	46	1917	672	0	36	2879	2243	0	0	0	11	0	58	6	0	0	0
seq81	71	5946	0	0	0	7	0	0	24	0	0	253	62	65299	52	0	41	868	0	0	0	0	0	0	0	5	3	1487	33	12	13	0	0	0	0	0	69	464	31	0	591	1495	3	0	78	0	0	63	16	1389	0	3237	16	0	0	849	0	0	0	0	0	0	0	16	0	447	0	37	0	0	57	0	0	0	0	0	0	0	9	0	0	423	52	46816	61	140	50	698	0	0	8	2	0	0	0	0	9	1080	21	0	33	0	0	0	45	837	39	20	2576	0	12	19	0	0	0	39	1718	11	5573	33	0	7	0	0	0	0	0	0	0	31	2	971	0	0	0	0	0	1732	0	0	5069	0	0	12	0	0	0	12	0	0	507	90	25140	98	137	790	0	0	30	0	0	0	15	0	9	1097	36	9	20	0	0	0	0	122	824	33	6	786	1542	0	29	71	147	0	82	21	1298	13	3097	0	46	6	959	0	0	0	0	0	0	0	39	0	616	4	0	0	0	37	0	0	0	0	0	0	0	24	0	0	329	60	36035	34	0	80	1579	0	0	56	11	0	0	0	18	7	2079	42	0	43	0	0	0	0	0	149	0	0	0	899	2091	0	12	40	0	0	326	22	1722	14	3523	22	0	5	1299	0	84	0	0	0	0	0	0	0	1046	0	0	0	0
seq82	108	1090	0	0	2486	29	109	784	287	921	0	0	64	94	882	0	119	255	18	144	0	0	0	0	176	218	104	28	871	255	213	0	0	0	0	0	277	225	1923	1550	9196	200	4090	4581	0	0	0	0	1199	487	66	84	6430	29201	873	1654	150	0	54	0	61	0	0	0	0	0	8	0	0	0	10	1233	118	0	1372	0	161	1011	276	770	0	0	78	110	1117	0	111	282	26	226	0	0	0	0	130	227	224	5	627	36	187	0	0	0	201	27	3190	2141	381	5036	4590	0	0	0	0	1378	644	170	213	4287	10981	722	2026	0	81	0	58	0	3	0	0	0	78	61	0	0	0	0	0	0	986	90	0	1993	0	0	626	289	711	0	0	85	85	654	413	266	88	0	0	0	13	0	189	165	131	0	883	100	412	0	0	0	0	505	108	2928	1807	8217	545	3465	3275	0	0	0	0	1107	610	236	326	7373	28690	654	2162	270	0	46	65	52	0	0	0	0	0	12	65	0	0	0	644	92	0	1327	72	78	4551	197	590	0	0	54	59	333	0	175	156	11	102	0	0	18	0	90	53	65	0	619	66	384	0	0	0	0	0	338	0	2065	1528	5257	343	3217	3216	0	0	0	8	541	493	112	794	3360	17172	564	781	58	0	53	126	87	0	0	0	0	0	81	37	0	0
seq83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2469	857	60874	2620	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	1290	6305	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	588	66284	3487	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5240	1596	66781	6394	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq84	65870	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	52106	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78525	132	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35698	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq85	52	5855	0	0	0	8	0	0	21	0	0	200	74	63384	43	0	48	801	0	0	0	0	0	0	5	0	0	1393	32	0	13	0	0	0	0	0	64	404	31	7	615	1391	0	10	56	30	0	62	19	1298	0	3104	18	0	0	745	0	3	0	0	0	0	0	25	0	429	0	52	0	0	59	0	0	0	8	0	0	0	11	0	0	396	31	44650	59	133	51	654	0	0	11	0	0	0	0	0	6	1093	0	0	27	0	0	0	39	702	30	27	2501	0	11	10	0	0	0	35	1692	16	5591	30	0	10	0	0	0	0	0	0	0	33	0	860	0	0	0	0	0	0	0	0	4617	0	0	0	0	0	0	0	0	0	516	83	24144	84	166	813	0	0	16	0	0	0	12	0	7	1046	40	5	13	0	0	0	0	92	753	51	0	730	1483	0	40	63	120	1564	63	13	1220	0	2783	0	32	3	880	0	3	0	0	0	0	0	35	0	549	0	0	0	0	33	0	0	0	0	0	0	0	11	0	0	320	86	34162	39	0	62	1389	0	0	51	9	0	0	0	0	0	1969	35	5	38	0	0	0	0	0	136	988	55	0	960	1995	4	11	32	149	0	293	17	1569	6	3416	30	0	6	1225	0	87	0	0	0	0	0	42	0	1003	0	0	0	0
seq86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2410	803	61106	2573	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4826	1259	5940	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3175	580	66024	3158	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4893	1475	65111	6105	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq87	84	1094	0	0	2512	36	110	734	252	904	0	0	72	94	824	0	105	260	15	153	0	0	13	0	153	163	115	24	894	303	209	0	0	0	0	0	257	249	2257	1488	9288	221	4144	4399	0	0	0	0	999	421	57	76	6364	26808	821	1582	166	0	67	0	69	0	0	0	0	0	0	0	0	0	0	1173	99	0	1477	0	133	793	265	839	0	0	87	123	1138	0	83	241	22	292	0	0	0	0	107	242	212	6	717	28	228	0	0	0	152	18	3304	2312	341	5073	4717	0	0	0	0	1300	554	162	204	4142	9981	693	1978	0	91	0	82	0	0	0	0	0	89	69	0	0	0	2286	0	0	968	93	0	1949	0	0	569	281	661	0	0	95	81	647	377	259	87	0	0	0	14	0	145	203	129	12	1026	76	383	0	0	0	0	525	81	3153	1881	8249	410	3323	3195	0	0	0	0	914	543	221	299	6876	24987	687	2157	258	0	27	46	67	0	0	0	0	0	17	49	0	0	0	619	59	0	1189	62	93	4321	199	633	0	0	52	50	313	0	130	167	8	94	0	0	16	0	55	31	59	0	694	68	351	0	0	0	0	0	326	0	2306	1538	5375	353	2904	3140	0	0	0	9	481	383	122	730	3329	15777	512	819	37	0	52	104	75	0	0	0	0	0	84	28	0	0
seq88	83	797	7827	173	3389	3172	189	226	4177	2144	0	0	0	0	0	0	0	0	3066	843	208	0	360	526	1958	132	136	11	0	0	2101	0	0	0	0	0	21	0	3	0	0	0	1048	0	14	0	6516	8	31	41	218	63	845	33	2483	610	112	0	2676	2745	0	0	0	27	0	34	3	10	0	0	36	700	5362	393	2387	0	118	231	3422	2332	0	0	0	0	0	0	8	0	4232	662	106	0	261	1241	1465	97	53	11	0	0	1524	0	0	0	30	0	0	0	0	1695	0	20	0	19236	5	18	49	272	166	718	14	2411	0	0	2144	2616	0	0	0	0	6	61	0	0	0	0	0	0	0	93	779	8923	240	2873	2016	0	514	4488	2052	0	0	0	0	0	0	0	5443	818	217	46	254	1378	2720	75	92	5	0	0	1707	0	0	0	0	64	12	0	0	0	0	968	15	43	0	16497	9	10	32	347	0	902	27	1853	591	130	0	2059	2477	0	0	0	9	5	33	0	21	0	0	41	577	6032	270	1691	4906	132	425	3273	2205	6	0	0	0	0	0	5	0	736	1497	180	0	251	929	1680	94	94	5	0	0	1834	0	0	0	0	0	61	64	0	0	0	0	1292	0	26	0	10613	55	6	20	327	0	690	35	1622	654	0	36	2240	2069	0	0	0	24	0	35	6	0	0	0
seq89	840	599	0	77	126	0	0	0	311	1859	625	1014	228	304	1302	158	38	2264	79	76	3114	100	0	0	73	50	378	318	0	4144	708	0	0	0	0	0	8	170	0	0	18413	67	63	0	0	0	648	114	247	1178	83	0	31	3	281	1395	368	0	1297	4120	37	734	0	7352	5	232	9	140	0	0	46	1934	38	0	34	0	74	0	319	1524	286	0	290	401	411	0	120	1791	150	156	1103	0	0	0	52	91	362	180	71	3669	314	0	0	0	45	550	0	84	244	38	0	0	0	1230	125	0	816	116	0	29	0	123	1634	0	1146	1024	69	1375	0	14753	100	0	15	466	0	0	0	2005	0	381	1060	70	0	110	0	0	0	273	1016	547	294	419	168	1058	277	2903	218	0	2406	0	0	0	0	5	1051	222	105	2711	570	0	0	0	0	21	0	0	0	19158	117	45	0	0	0	1739	189	75	897	135	0	0	59	12	1881	457	0	487	3362	67	564	0	5985	22	173	0	818	0	0	0	438	24	0	23	16	16	0	258	1604	129	438	217	206	1397	482	112	2553	15	0	1412	0	0	0	87	34	484	148	17	3364	401	0	0	0	0	0	0	0	0	22	15153	67	70	0	0	0	214	507	234	685	129	0	47	21	125	714	348	0	535	743	0	781	0	8690	23	191	13	407	0	0
seq90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38452	3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53395	6108	0	41	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42324	4850	0	47	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30712	4631	0	0	0	0	0	0	0	0
seq91	724	522	0	103	112	0	0	0	304	1772	628	876	192	256	1359	185	59	2062	79	55	3246	97	0	0	56	32	344	272	0	3857	679	0	0	0	0	0	15	156	0	0	18595	75	40	0	0	0	595	75	259	1031	79	0	18	0	256	1324	407	0	1208	4191	22	673	0	7415	5	175	16	132	0	0	29	1730	54	0	32	0	50	0	294	1514	220	0	228	340	408	0	105	1697	123	122	1003	0	0	0	47	98	385	144	36	3604	267	0	0	0	31	480	0	67	196	46	0	0	0	1073	92	0	664	119	0	26	0	111	1611	0	1113	901	98	1257	0	15051	82	0	21	470	0	0	0	0	0	356	938	110	0	125	0	0	0	277	970	619	270	347	180	1126	295	2810	216	0	2405	0	0	0	0	7	985	208	62	2635	432	0	0	0	0	9	0	0	0	18861	121	25	0	0	0	1551	166	60	782	108	0	0	38	11	1799	413	0	460	3154	80	604	0	5652	25	154	0	886	0	0	0	384	24	0	20	16	10	0	235	1502	119	457	182	214	1385	464	176	2287	18	0	1447	0	15	0	78	30	490	125	14	3265	372	0	0	0	0	0	0	0	0	0	14832	71	66	0	0	0	151	455	216	590	110	0	33	25	65	702	341	0	532	749	0	725	0	8299	25	210	3	402	0	0
seq92	91	719	37	0	0	3	0	0	59	17	37	22	143	5388	47	590	151	0	0	0	0	0	0	0	360	29	33	0	17	3	337	0	0	0	0	0	108	20	6	0	49	0	19	20	0	0	0	0	16	0	97	41119	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	628	21	77	0	0	0	0	41	35	45	31	131	3495	143	500	20	0	0	0	0	0	0	0	196	23	19	7	4	0	206	0	0	0	108	17	12	0	10	13	0	0	0	0	0	0	0	120	54681	412	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	412	9	0	0	0	0	0	32	34	42	25	82	1884	89	131	7	0	0	27	0	0	0	520	18	29	15	11	0	294	0	0	0	0	207	0	5	0	34	9	5	0	0	0	0	0	0	0	93	25005	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	582	19	0	0	0	0	0	61	46	37	0	109	4163	85	1085	19	10	0	0	0	0	0	0	424	29	13	23	15	0	305	0	0	0	0	0	152	0	0	0	45	0	23	0	0	0	0	0	4	7	147	33228	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
